Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
-40.71	-55.72	21.62	-161.19	54.94	0.00	0.00	-49.45	69.46	17.36	5.70	-18.35	0.00	0.00	38.35	9.20	-19.08	125.20	-56.00	0.00	0.00	53.93	11.45	-39.23	73.62	52.65	0.00	0.00	74.04	8.82	-61.24	83.03	0.05	0.00	0.00	85.12	14.66	-33.19	-127.84	67.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.71	21.66	-161.22	54.92	0.00	0.00	-49.45	69.46	17.37	5.72	-18.32	0.00	0.00	38.15	9.20	-18.99	125.08	-56.09	0.00	0.00	53.99	11.52	-39.08	73.78	52.08	0.00	0.00	73.90	8.78	-61.40	83.06	-0.14	0.00	0.00	85.21	14.65	-33.09	-127.67	67.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.74	21.65	-161.22	54.93	0.00	0.00	-49.45	69.43	17.39	5.72	-18.35	0.00	0.00	38.03	9.13	-19.07	124.91	-56.24	0.00	0.00	54.07	11.52	-39.07	74.06	51.54	0.00	0.00	73.69	8.80	-61.71	83.11	-0.32	0.00	0.00	85.23	14.59	-33.12	-127.24	67.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.65	-55.72	21.64	-161.19	54.90	0.00	0.00	-49.47	69.43	17.38	5.79	-18.33	0.00	0.00	38.01	9.24	-19.13	124.69	-56.38	0.00	0.00	54.01	11.63	-39.03	74.70	51.03	0.00	0.00	73.49	8.95	-62.04	83.25	-0.58	0.00	0.00	85.21	14.73	-33.08	-126.86	67.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.73	21.68	-161.23	54.92	0.00	0.00	-49.45	69.42	17.40	5.77	-18.34	0.00	0.00	37.99	9.22	-19.21	124.52	-56.37	0.00	0.00	53.97	11.59	-39.05	75.29	50.64	0.00	0.00	73.23	8.86	-62.39	83.36	-0.86	0.00	0.00	85.14	14.63	-33.08	-126.76	67.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.64	-55.75	21.65	-161.22	54.90	0.00	0.00	-49.41	69.40	17.40	5.79	-18.33	0.00	0.00	38.12	9.19	-19.31	124.40	-56.27	0.00	0.00	54.22	11.62	-39.11	75.84	50.38	0.00	0.00	73.07	8.91	-62.67	83.50	-1.04	0.00	0.00	85.14	14.60	-33.11	-126.66	67.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.67	-55.73	21.64	-161.24	54.90	0.00	0.00	-49.43	69.41	17.38	5.79	-18.33	0.00	0.00	38.11	9.15	-19.43	124.32	-56.08	0.00	0.00	54.29	11.63	-39.17	76.37	50.09	0.00	0.00	72.83	8.98	-62.95	83.59	-1.24	0.00	0.00	84.90	14.60	-33.19	-126.31	67.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.70	21.70	-161.27	54.91	0.00	0.00	-49.44	69.44	17.39	5.79	-18.34	0.00	0.00	38.08	9.15	-19.52	124.31	-55.80	0.00	0.00	54.26	11.62	-39.21	76.96	49.81	0.00	0.00	72.59	9.02	-63.25	83.69	-1.49	0.00	0.00	84.74	14.66	-33.16	-125.97	67.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.63	-55.70	21.67	-161.27	54.90	0.00	0.00	-49.39	69.43	17.37	5.80	-18.32	0.00	0.00	38.32	9.13	-19.66	124.30	-55.54	0.00	0.00	54.49	11.62	-39.33	77.49	49.70	0.00	0.00	72.40	9.06	-63.49	83.78	-1.68	0.00	0.00	85.08	14.74	-33.07	-125.96	67.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.67	-55.74	21.62	-161.25	54.90	0.00	0.00	-49.42	69.39	17.36	5.81	-18.33	0.00	0.00	38.47	9.08	-19.82	124.40	-55.26	0.00	0.00	54.62	11.62	-39.52	77.86	49.73	0.00	0.00	71.99	9.02	-63.70	83.80	-1.82	0.00	0.00	85.21	14.75	-33.10	-125.90	67.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.75	21.64	-161.22	54.91	0.00	0.00	-49.47	69.38	17.42	5.82	-18.33	0.00	0.00	38.51	9.08	-19.93	124.70	-54.89	0.00	0.00	54.64	11.62	-39.65	78.31	49.84	0.00	0.00	71.70	9.06	-63.91	83.81	-1.96	0.00	0.00	84.86	14.72	-33.16	-125.58	67.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.73	21.65	-161.25	54.94	0.00	0.00	-49.42	69.41	17.41	5.80	-18.35	0.00	0.00	38.72	9.06	-20.08	125.15	-54.52	0.00	0.00	54.88	11.56	-39.85	78.82	49.99	0.00	0.00	71.63	9.11	-64.19	83.91	-2.11	0.00	0.00	84.73	14.69	-33.20	-125.42	67.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.73	21.65	-161.24	54.97	0.00	0.00	-49.49	69.40	17.37	5.83	-18.37	0.00	0.00	38.91	9.06	-20.26	125.63	-54.21	0.00	0.00	55.11	11.56	-40.11	79.29	50.20	0.00	0.00	71.34	9.17	-64.42	84.07	-2.22	0.00	0.00	84.87	14.78	-33.26	-125.48	67.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.74	21.64	-161.26	54.93	0.00	0.00	-49.42	69.41	17.42	5.80	-18.33	0.00	0.00	39.11	9.03	-20.28	125.90	-53.94	0.00	0.00	55.25	11.57	-40.18	79.75	50.46	0.00	0.00	71.20	9.11	-64.47	84.06	-2.27	0.00	0.00	84.95	14.72	-33.21	-125.53	67.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.72	21.65	-161.30	54.95	0.00	0.00	-49.43	69.42	17.36	5.79	-18.33	0.00	0.00	39.23	9.06	-20.36	126.34	-53.66	0.00	0.00	55.22	11.60	-40.33	80.19	50.72	0.00	0.00	71.20	9.13	-64.67	84.08	-2.34	0.00	0.00	84.83	14.71	-33.25	-125.52	67.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.70	-55.75	21.64	-161.26	54.95	0.00	0.00	-49.46	69.40	17.40	5.80	-18.32	0.00	0.00	39.45	9.06	-20.40	126.77	-53.32	0.00	0.00	55.36	11.64	-40.47	80.46	51.20	0.00	0.00	71.19	9.25	-64.77	84.18	-2.29	0.00	0.00	84.92	14.79	-33.17	-125.71	67.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.64	-55.72	21.65	-161.27	54.95	0.00	0.00	-49.45	69.42	17.37	5.81	-18.31	0.00	0.00	39.71	9.05	-20.44	127.13	-53.04	0.00	0.00	55.64	11.68	-40.62	80.74	51.60	0.00	0.00	71.14	9.29	-64.77	84.25	-2.27	0.00	0.00	84.99	14.86	-33.15	-125.98	67.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.70	21.66	-161.30	54.95	0.00	0.00	-49.47	69.45	17.35	5.78	-18.29	0.00	0.00	39.84	9.03	-20.45	127.33	-52.79	0.00	0.00	55.75	11.69	-40.72	81.00	51.80	0.00	0.00	71.12	9.26	-64.74	84.25	-2.23	0.00	0.00	84.77	14.81	-33.19	-126.02	67.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.67	-55.75	21.63	-161.27	54.95	0.00	0.00	-49.45	69.40	17.39	5.78	-18.29	0.00	0.00	40.06	9.01	-20.48	127.47	-52.49	0.00	0.00	55.88	11.66	-40.79	81.07	52.08	0.00	0.00	71.18	9.27	-64.73	84.29	-2.10	0.00	0.00	84.71	14.78	-33.22	-126.08	67.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.75	21.64	-161.30	54.96	0.00	0.00	-49.43	69.41	17.39	5.74	-18.29	0.00	0.00	40.25	8.98	-20.48	127.60	-52.23	0.00	0.00	56.04	11.60	-40.85	81.03	52.43	0.00	0.00	71.17	9.25	-64.64	84.27	-1.99	0.00	0.00	84.80	14.78	-33.20	-126.49	67.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.66	-55.72	21.64	-161.28	54.97	0.00	0.00	-49.43	69.44	17.39	5.73	-18.29	0.00	0.00	40.36	9.01	-20.49	127.72	-52.03	0.00	0.00	56.18	11.64	-40.91	81.04	52.70	0.00	0.00	71.30	9.27	-64.51	84.21	-1.88	0.00	0.00	85.02	14.93	-33.19	-126.87	67.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.77	21.59	-161.28	54.95	0.00	0.00	-49.42	69.40	17.38	5.71	-18.27	0.00	0.00	40.49	8.95	-20.52	127.70	-51.92	0.00	0.00	56.34	11.61	-40.99	80.97	53.07	0.00	0.00	71.53	9.17	-64.35	84.14	-1.72	0.00	0.00	85.26	14.94	-33.19	-127.13	67.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.71	21.62	-161.31	54.97	0.00	0.00	-49.46	69.45	17.33	5.70	-18.27	0.00	0.00	40.64	8.99	-20.54	127.69	-51.86	0.00	0.00	56.44	11.69	-41.08	81.11	53.56	0.00	0.00	71.60	9.19	-64.09	84.11	-1.54	0.00	0.00	85.01	14.92	-33.31	-127.20	67.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.70	21.65	-161.29	54.99	0.00	0.00	-49.49	69.46	17.36	5.69	-18.27	0.00	0.00	40.76	8.98	-20.53	127.64	-51.75	0.00	0.00	56.46	11.71	-41.17	81.51	53.69	0.00	0.00	71.71	9.17	-63.76	83.95	-1.26	0.00	0.00	84.48	14.72	-33.47	-127.14	67.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.73	21.63	-161.27	55.00	0.00	0.00	-49.48	69.44	17.38	5.67	-18.28	0.00	0.00	40.87	8.95	-20.58	127.56	-51.68	0.00	0.00	56.48	11.69	-41.31	81.60	53.32	0.00	0.00	71.98	9.10	-63.46	83.70	-0.96	0.00	0.00	84.46	14.65	-33.57	-127.29	67.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.66	-55.71	21.63	-161.27	54.99	0.00	0.00	-49.46	69.46	17.37	5.65	-18.25	0.00	0.00	41.05	9.00	-20.59	127.43	-51.66	0.00	0.00	56.61	11.68	-41.39	81.39	53.19	0.00	0.00	72.30	9.04	-63.08	83.49	-0.69	0.00	0.00	84.86	14.80	-33.53	-127.56	67.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.73	21.62	-161.24	55.00	0.00	0.00	-49.51	69.44	17.38	5.64	-18.25	0.00	0.00	41.10	9.03	-20.60	127.32	-51.60	0.00	0.00	56.59	11.62	-41.50	81.68	53.72	0.00	0.00	72.50	9.00	-62.69	83.29	-0.41	0.00	0.00	84.87	14.86	-33.61	-127.40	67.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.71	21.62	-161.26	55.01	0.00	0.00	-49.48	69.46	17.36	5.60	-18.25	0.00	0.00	41.15	9.02	-20.60	127.18	-51.51	0.00	0.00	56.64	11.53	-41.59	82.70	54.43	0.00	0.00	72.85	8.93	-62.21	83.08	-0.13	0.00	0.00	84.83	14.77	-33.72	-127.11	67.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.71	21.62	-161.25	55.01	0.00	0.00	-49.48	69.47	17.37	5.58	-18.24	0.00	0.00	41.18	9.02	-20.61	127.08	-51.40	0.00	0.00	56.84	11.52	-41.65	83.78	55.01	0.00	0.00	73.19	8.90	-61.72	82.94	0.11	0.00	0.00	84.87	14.68	-33.81	-126.81	67.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.74	21.61	-161.23	55.03	0.00	0.00	-49.52	69.45	17.37	5.58	-18.24	0.00	0.00	41.12	8.99	-20.65	127.13	-51.26	0.00	0.00	56.97	11.48	-41.72	84.71	55.54	0.00	0.00	73.46	8.85	-61.36	82.77	0.28	0.00	0.00	84.76	14.64	-33.97	-126.36	67.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.67	-55.70	21.63	-161.25	55.00	0.00	0.00	-49.49	69.49	17.35	5.58	-18.20	0.00	0.00	41.20	9.03	-20.58	127.19	-51.15	0.00	0.00	56.93	11.48	-41.67	85.75	56.13	0.00	0.00	73.86	8.89	-60.87	82.52	0.43	0.00	0.00	84.85	14.78	-33.98	-125.90	67.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.62	-55.70	21.61	-161.23	55.01	0.00	0.00	-49.47	69.49	17.32	5.58	-18.19	0.00	0.00	41.29	9.06	-20.64	127.23	-51.03	0.00	0.00	56.66	11.47	-41.72	86.49	56.87	0.00	0.00	74.05	8.93	-60.42	82.31	0.60	0.00	0.00	85.02	14.85	-34.11	-125.39	67.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.72	21.61	-161.23	55.02	0.00	0.00	-49.46	69.49	17.35	5.54	-18.20	0.00	0.00	41.24	9.00	-20.70	127.35	-50.86	0.00	0.00	56.47	11.37	-41.82	86.86	57.63	0.00	0.00	74.19	8.89	-60.06	82.14	0.74	0.00	0.00	84.93	14.62	-34.29	-124.99	67.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.68	21.60	-161.21	55.02	0.00	0.00	-49.51	69.53	17.32	5.56	-18.19	0.00	0.00	41.10	9.05	-20.74	127.75	-50.67	0.00	0.00	56.45	11.37	-41.96	87.39	58.28	0.00	0.00	74.55	9.00	-59.79	82.01	0.82	0.00	0.00	84.88	14.65	-34.41	-124.66	67.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.68	-55.72	21.61	-161.21	55.04	0.00	0.00	-49.49	69.49	17.32	5.55	-18.20	0.00	0.00	41.00	8.99	-20.85	128.21	-50.39	0.00	0.00	56.18	11.24	-42.17	87.89	58.98	0.00	0.00	74.84	8.93	-59.54	81.83	0.93	0.00	0.00	85.06	14.71	-34.52	-124.01	67.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.71	-55.72	21.60	-161.20	55.03	0.00	0.00	-49.48	69.50	17.35	5.53	-18.19	0.00	0.00	40.87	8.98	-20.98	128.53	-50.15	0.00	0.00	55.66	11.15	-42.34	88.47	59.76	0.00	0.00	75.00	8.93	-59.20	81.68	1.09	0.00	0.00	85.06	14.72	-34.66	-122.87	67.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.69	21.63	-161.22	55.03	0.00	0.00	-49.50	69.53	17.32	5.53	-18.18	0.00	0.00	40.64	8.99	-21.09	128.85	-50.02	0.00	0.00	55.31	11.09	-42.52	89.37	60.29	0.00	0.00	75.18	8.98	-58.92	81.57	1.20	0.00	0.00	84.84	14.66	-34.86	-121.62	67.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.69	-55.74	21.61	-161.18	55.03	0.00	0.00	-49.48	69.49	17.36	5.54	-18.18	0.00	0.00	40.38	8.96	-21.21	129.13	-49.77	0.00	0.00	55.12	11.03	-42.72	90.24	60.64	0.00	0.00	75.25	8.95	-58.79	81.46	1.31	0.00	0.00	84.91	14.64	-35.01	-120.61	67.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
