Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
-40.76	-55.87	21.58	-161.37	55.21	0.00	0.00	-49.49	69.58	17.30	5.56	-18.08	0.00	0.00	31.74	9.43	-26.07	111.86	-62.08	0.00	0.00	53.86	13.14	-36.57	104.25	29.85	0.00	0.00	69.71	9.45	-66.47	85.87	-1.91	0.00	0.00	82.58	14.79	-33.65	-122.86	67.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.85	21.59	-161.35	55.21	0.00	0.00	-49.52	69.59	17.29	5.56	-18.06	0.00	0.00	31.74	9.47	-25.90	109.46	-62.26	0.00	0.00	53.78	13.30	-35.68	105.78	29.06	0.00	0.00	69.76	9.54	-66.36	85.77	-1.90	0.00	0.00	82.95	15.02	-33.63	-123.08	67.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.86	21.57	-161.38	55.23	0.00	0.00	-49.50	69.58	17.25	5.51	-18.06	0.00	0.00	31.75	9.40	-25.80	107.50	-62.36	0.00	0.00	53.88	13.28	-35.13	106.09	28.55	0.00	0.00	69.79	9.50	-66.27	85.67	-1.88	0.00	0.00	82.99	14.98	-33.68	-123.22	67.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.84	21.55	-161.38	55.24	0.00	0.00	-49.50	69.60	17.21	5.48	-18.04	0.00	0.00	31.84	9.37	-25.68	106.23	-62.40	0.00	0.00	53.99	13.26	-34.84	105.74	28.29	0.00	0.00	69.94	9.47	-66.11	85.57	-1.88	0.00	0.00	82.64	14.79	-33.73	-123.08	67.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.85	21.57	-161.35	55.22	0.00	0.00	-49.50	69.59	17.25	5.46	-18.01	0.00	0.00	32.05	9.42	-25.48	105.33	-62.42	0.00	0.00	54.17	13.29	-34.58	105.74	28.04	0.00	0.00	70.12	9.49	-65.88	85.43	-1.83	0.00	0.00	82.57	14.76	-33.69	-123.03	67.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.83	21.57	-161.33	55.24	0.00	0.00	-49.51	69.60	17.27	5.43	-18.01	0.00	0.00	32.30	9.50	-25.34	104.69	-62.42	0.00	0.00	54.49	13.32	-34.56	105.75	28.15	0.00	0.00	70.20	9.53	-65.74	85.27	-1.76	0.00	0.00	82.71	14.88	-33.71	-123.22	67.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.83	21.52	-161.28	55.24	0.00	0.00	-49.52	69.60	17.27	5.41	-18.00	0.00	0.00	32.56	9.51	-25.25	104.23	-62.31	0.00	0.00	54.87	13.32	-34.72	105.13	28.82	0.00	0.00	70.30	9.55	-65.63	85.16	-1.70	0.00	0.00	82.73	14.92	-33.72	-123.41	67.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.80	21.59	-161.33	55.25	0.00	0.00	-49.52	69.62	17.23	5.38	-17.98	0.00	0.00	32.80	9.49	-25.15	103.92	-62.17	0.00	0.00	55.27	13.35	-34.84	103.84	29.75	0.00	0.00	70.46	9.52	-65.50	85.10	-1.72	0.00	0.00	82.78	14.87	-33.68	-123.61	67.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.80	21.55	-161.26	55.26	0.00	0.00	-49.53	69.62	17.27	5.37	-17.98	0.00	0.00	33.00	9.54	-25.07	103.95	-61.88	0.00	0.00	55.67	13.41	-35.21	102.17	31.25	0.00	0.00	70.53	9.60	-65.41	85.00	-1.61	0.00	0.00	82.81	14.88	-33.74	-123.61	67.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.80	21.54	-161.27	55.28	0.00	0.00	-49.52	69.62	17.25	5.34	-17.98	0.00	0.00	33.30	9.53	-25.01	104.45	-61.56	0.00	0.00	56.16	13.33	-35.88	100.50	33.17	0.00	0.00	70.69	9.61	-65.32	84.88	-1.55	0.00	0.00	82.72	14.82	-33.83	-123.66	67.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.79	-55.78	21.56	-161.30	55.28	0.00	0.00	-49.51	69.64	17.23	5.30	-17.96	0.00	0.00	33.61	9.48	-24.97	105.04	-61.27	0.00	0.00	56.63	13.21	-36.43	98.91	34.73	0.00	0.00	70.86	9.60	-65.23	84.75	-1.52	0.00	0.00	82.70	14.78	-33.82	-123.89	67.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.79	21.53	-161.21	55.28	0.00	0.00	-49.56	69.62	17.27	5.34	-17.96	0.00	0.00	33.87	9.54	-24.96	105.76	-60.97	0.00	0.00	57.07	13.27	-36.90	97.02	35.77	0.00	0.00	70.90	9.72	-65.17	84.72	-1.45	0.00	0.00	82.82	14.91	-33.80	-124.01	67.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.79	21.55	-161.24	55.29	0.00	0.00	-49.54	69.62	17.24	5.31	-17.95	0.00	0.00	34.16	9.52	-24.88	106.80	-60.71	0.00	0.00	57.53	13.21	-37.57	94.42	36.68	0.00	0.00	70.97	9.72	-65.03	84.67	-1.45	0.00	0.00	82.80	14.88	-33.82	-124.14	67.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.79	21.54	-161.24	55.27	0.00	0.00	-49.56	69.63	17.25	5.30	-17.93	0.00	0.00	34.45	9.51	-24.78	108.11	-60.37	0.00	0.00	57.94	13.18	-38.35	91.37	37.34	0.00	0.00	71.16	9.78	-64.89	84.63	-1.43	0.00	0.00	82.69	14.90	-33.82	-124.23	67.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.78	21.56	-161.24	55.28	0.00	0.00	-49.57	69.63	17.25	5.30	-17.93	0.00	0.00	34.73	9.49	-24.75	109.47	-60.11	0.00	0.00	58.35	13.23	-39.02	88.43	37.49	0.00	0.00	71.31	9.84	-64.84	84.61	-1.41	0.00	0.00	82.88	15.02	-33.81	-124.47	67.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.81	21.56	-161.26	55.29	0.00	0.00	-49.54	69.61	17.23	5.28	-17.93	0.00	0.00	35.03	9.45	-24.72	110.76	-59.95	0.00	0.00	58.69	13.21	-39.58	86.50	38.22	0.00	0.00	71.34	9.81	-64.75	84.59	-1.37	0.00	0.00	83.05	15.00	-33.80	-124.73	67.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.77	21.55	-161.24	55.29	0.00	0.00	-49.56	69.65	17.24	5.28	-17.93	0.00	0.00	35.34	9.53	-24.68	112.00	-59.85	0.00	0.00	58.81	13.17	-40.15	86.21	40.15	0.00	0.00	71.40	9.89	-64.60	84.59	-1.32	0.00	0.00	82.80	14.94	-33.83	-124.71	67.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.80	21.53	-161.25	55.30	0.00	0.00	-49.56	69.62	17.21	5.26	-17.94	0.00	0.00	35.72	9.53	-24.66	113.10	-59.82	0.00	0.00	58.92	12.95	-40.63	87.03	42.25	0.00	0.00	71.62	9.87	-64.51	84.61	-1.29	0.00	0.00	82.64	14.88	-33.88	-124.77	67.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.77	21.53	-161.26	55.29	0.00	0.00	-49.56	69.65	17.20	5.25	-17.93	0.00	0.00	36.09	9.56	-24.61	114.02	-59.80	0.00	0.00	59.15	12.82	-40.88	87.85	43.71	0.00	0.00	71.76	9.93	-64.39	84.63	-1.21	0.00	0.00	82.84	14.98	-33.87	-125.08	67.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.76	21.53	-161.25	55.29	0.00	0.00	-49.55	69.67	17.21	5.25	-17.93	0.00	0.00	36.32	9.56	-24.57	114.73	-59.74	0.00	0.00	59.35	12.76	-41.06	88.54	44.76	0.00	0.00	71.82	9.97	-64.24	84.67	-1.12	0.00	0.00	83.01	15.01	-33.87	-125.28	67.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.81	21.54	-161.25	55.28	0.00	0.00	-49.53	69.63	17.25	5.23	-17.93	0.00	0.00	36.48	9.50	-24.51	115.29	-59.70	0.00	0.00	59.44	12.71	-41.24	89.37	45.75	0.00	0.00	71.97	9.90	-64.06	84.68	-1.00	0.00	0.00	82.92	14.90	-33.88	-125.18	67.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.76	21.55	-161.25	55.28	0.00	0.00	-49.56	69.66	17.22	5.23	-17.93	0.00	0.00	36.70	9.56	-24.47	116.09	-59.66	0.00	0.00	59.56	12.76	-41.44	89.97	46.63	0.00	0.00	72.17	9.95	-63.90	84.68	-0.88	0.00	0.00	82.80	14.94	-33.93	-125.05	67.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.77	21.57	-161.23	55.27	0.00	0.00	-49.55	69.67	17.30	5.22	-17.93	0.00	0.00	36.86	9.54	-24.37	116.91	-59.55	0.00	0.00	59.66	12.72	-41.50	90.07	47.37	0.00	0.00	72.29	9.95	-63.70	84.64	-0.71	0.00	0.00	82.83	14.90	-33.92	-125.12	67.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.75	21.56	-161.24	55.27	0.00	0.00	-49.53	69.69	17.26	5.21	-17.93	0.00	0.00	36.91	9.54	-24.37	117.29	-59.52	0.00	0.00	59.74	12.73	-41.59	90.21	47.93	0.00	0.00	72.46	9.94	-63.53	84.61	-0.56	0.00	0.00	82.96	14.94	-33.94	-125.24	67.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.78	21.53	-161.22	55.28	0.00	0.00	-49.57	69.66	17.24	5.21	-17.95	0.00	0.00	36.92	9.55	-24.40	117.34	-59.63	0.00	0.00	59.76	12.75	-41.70	90.28	48.59	0.00	0.00	72.66	9.87	-63.29	84.42	-0.36	0.00	0.00	83.01	15.00	-34.02	-125.16	68.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.74	-55.80	21.54	-161.20	55.26	0.00	0.00	-49.56	69.63	17.26	5.22	-17.94	0.00	0.00	37.00	9.55	-24.35	117.61	-59.79	0.00	0.00	59.84	12.71	-41.73	89.93	49.43	0.00	0.00	72.91	9.82	-62.95	84.11	-0.10	0.00	0.00	83.07	14.94	-34.09	-125.04	68.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.79	21.54	-161.23	55.28	0.00	0.00	-49.57	69.65	17.20	5.21	-17.95	0.00	0.00	36.95	9.50	-24.37	118.25	-59.91	0.00	0.00	59.83	12.63	-41.83	89.46	50.20	0.00	0.00	73.08	9.78	-62.77	83.86	0.12	0.00	0.00	82.97	14.82	-34.24	-124.81	68.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.79	21.54	-161.22	55.27	0.00	0.00	-49.57	69.65	17.20	5.22	-17.94	0.00	0.00	36.93	9.50	-24.36	118.77	-59.97	0.00	0.00	59.88	12.66	-41.89	89.20	50.87	0.00	0.00	73.31	9.77	-62.51	83.67	0.34	0.00	0.00	82.87	14.81	-34.28	-124.48	68.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.79	21.54	-161.20	55.26	0.00	0.00	-49.55	69.65	17.26	5.22	-17.94	0.00	0.00	36.95	9.52	-24.33	119.04	-60.02	0.00	0.00	59.86	12.70	-41.92	88.69	51.60	0.00	0.00	73.48	9.72	-62.17	83.37	0.57	0.00	0.00	82.90	14.78	-34.31	-124.25	68.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.77	21.57	-161.23	55.27	0.00	0.00	-49.54	69.67	17.26	5.21	-17.94	0.00	0.00	36.91	9.49	-24.33	119.16	-60.11	0.00	0.00	59.72	12.68	-41.96	88.14	52.32	0.00	0.00	73.61	9.63	-61.87	83.05	0.77	0.00	0.00	83.03	14.70	-34.42	-124.11	68.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.77	21.56	-161.23	55.27	0.00	0.00	-49.55	69.67	17.22	5.22	-17.94	0.00	0.00	36.87	9.49	-24.38	119.08	-60.18	0.00	0.00	59.68	12.71	-42.04	88.18	52.95	0.00	0.00	73.78	9.62	-61.63	82.85	0.97	0.00	0.00	83.10	14.72	-34.55	-123.73	69.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.73	-55.76	21.53	-161.20	55.24	0.00	0.00	-49.53	69.68	17.26	5.23	-17.92	0.00	0.00	36.92	9.56	-24.38	118.82	-60.21	0.00	0.00	59.77	12.76	-42.03	88.66	53.49	0.00	0.00	73.98	9.65	-61.36	82.70	1.15	0.00	0.00	83.16	14.76	-34.62	-123.14	69.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.75	21.57	-161.25	55.26	0.00	0.00	-49.55	69.68	17.20	5.22	-17.92	0.00	0.00	36.85	9.51	-24.44	118.63	-60.31	0.00	0.00	59.68	12.71	-42.06	89.26	53.95	0.00	0.00	74.07	9.58	-61.17	82.50	1.25	0.00	0.00	83.18	14.70	-34.81	-122.15	69.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.77	21.54	-161.20	55.27	0.00	0.00	-49.54	69.66	17.24	5.22	-17.93	0.00	0.00	36.75	9.48	-24.50	118.41	-60.33	0.00	0.00	59.57	12.74	-42.09	90.04	54.49	0.00	0.00	74.21	9.61	-60.95	82.26	1.42	0.00	0.00	83.13	14.72	-35.02	-120.15	69.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.77	21.57	-161.20	55.28	0.00	0.00	-49.59	69.66	17.24	5.23	-17.94	0.00	0.00	36.68	9.53	-24.56	118.33	-60.38	0.00	0.00	59.50	12.78	-42.08	90.93	54.91	0.00	0.00	74.37	9.64	-60.68	82.06	1.53	0.00	0.00	83.07	14.77	-35.23	-117.89	69.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.75	-55.80	21.54	-161.20	55.28	0.00	0.00	-49.56	69.64	17.24	5.22	-17.93	0.00	0.00	36.69	9.51	-24.62	118.11	-60.47	0.00	0.00	59.48	12.73	-42.04	91.88	55.31	0.00	0.00	74.60	9.61	-60.43	81.87	1.63	0.00	0.00	83.23	14.71	-35.53	-115.85	69.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.76	-55.78	21.56	-161.22	55.28	0.00	0.00	-49.54	69.66	17.23	5.20	-17.93	0.00	0.00	36.59	9.44	-24.64	117.78	-60.63	0.00	0.00	59.40	12.67	-42.02	93.28	55.76	0.00	0.00	74.84	9.60	-60.07	81.66	1.76	0.00	0.00	83.25	14.75	-35.89	-113.14	69.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-40.77	-55.77	21.54	-161.18	55.29	0.00	0.00	-49.55	69.66	17.26	5.20	-17.94	0.00	0.00	36.45	9.45	-24.68	117.57	-60.74	0.00	0.00	59.36	12.65	-42.04	95.11	56.25	0.00	0.00	75.07	9.68	-59.56	81.38	1.94	0.00	0.00	83.06	14.88	-36.27	-109.46	69.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
